date,station,precipitation
2020-01-01T00:00:00,GHCND:USC00040741,0.0
2020-01-01T00:00:00,GHCND:USC00040790,0.0
2020-01-01T00:00:00,GHCND:USC00040798,0.0
2020-01-01T00:00:00,GHCND:USC00040924,0.0
2020-01-01T00:00:00,GHCND:USC00040931,0.0
2020-01-01T00:00:00,GHCND:USC00040983,0.0
2020-01-01T00:00:00,GHCND:USC00041072,0.0
2020-01-01T00:00:00,GHCND:USC00041149,0.0
2020-01-01T00:00:00,GHCND:USC00041159,0.0
2020-01-01T00:00:00,GHCND:USC00041194,0.0
2020-01-01T00:00:00,GHCND:USC00041244,0.0
2020-01-01T00:00:00,GHCND:USC00041253,0.0
2020-01-01T00:00:00,GHCND:USC00041277,0.0
2020-01-01T00:00:00,GHCND:USC00041312,0.0
2020-01-01T00:00:00,GHCND:USC00041424,0.0
2020-01-01T00:00:00,GHCND:USC00041428,0.0
2020-01-01T00:00:00,GHCND:USC00041497,0.0
2020-01-01T00:00:00,GHCND:USC00041534,0.0
2020-01-01T00:00:00,GHCND:USC00041614,2.5
2020-01-01T00:00:00,GHCND:USC00041697,0.0
2020-01-01T00:00:00,GHCND:USC00041700,1.0
2020-01-01T00:00:00,GHCND:USC00041738,0.0
2020-01-01T00:00:00,GHCND:USC00041758,0.0
2020-01-01T00:00:00,GHCND:USC00041838,0.0
2020-01-01T00:00:00,GHCND:USC00041864,0.0
2020-01-01T00:00:00,GHCND:USC00041879,0.0
2020-01-01T00:00:00,GHCND:USC00041907,0.0
2020-01-01T00:00:00,GHCND:USC00041912,0.0
2020-01-01T00:00:00,GHCND:USC00041916,0.0
2020-01-01T00:00:00,GHCND:USC00041948,0.0
2020-01-01T00:00:00,GHCND:USC00041990,6.4
2020-01-01T00:00:00,GHCND:USC00042012,0.0
2020-01-01T00:00:00,GHCND:USC00042090,0.0
2020-01-01T00:00:00,GHCND:USC00042214,0.0
2020-01-01T00:00:00,GHCND:USC00042239,0.0
2020-01-01T00:00:00,GHCND:USC00042294,0.0
2020-01-01T00:00:00,GHCND:USC00042319,0.0
2020-01-01T00:00:00,GHCND:USC00042327,0.0
2020-01-01T00:00:00,GHCND:USC00042402,0.0
2020-01-01T00:00:00,GHCND:USC00042500,0.0
2020-01-01T00:00:00,GHCND:USC00042574,0.0
2020-01-01T00:00:00,GHCND:USC00042598,0.0
2020-01-01T00:00:00,GHCND:USC00042706,0.0
2020-01-01T00:00:00,GHCND:USC00042709,0.0
2020-01-01T00:00:00,GHCND:USC00042713,0.0
2020-01-01T00:00:00,GHCND:USC00042805,0.0
2020-01-01T00:00:00,GHCND:USC00042863,0.0
2020-01-01T00:00:00,GHCND:USC00042920,0.0
2020-01-01T00:00:00,GHCND:USC00042934,0.0
2020-01-01T00:00:00,GHCND:USC00042941,0.0
2020-01-01T00:00:00,GHCND:USC00042964,0.0
2020-01-01T00:00:00,GHCND:USC00043038,0.0
2020-01-01T00:00:00,GHCND:USC00043083,0.0
2020-01-01T00:00:00,GHCND:USC00043134,0.0
2020-01-01T00:00:00,GHCND:USC00043157,2.5
2020-01-01T00:00:00,GHCND:USC00043191,0.3
2020-01-01T00:00:00,GHCND:USC00043244,0.0
2020-01-01T00:00:00,GHCND:USC00043251,0.0
2020-01-01T00:00:00,GHCND:USC00043256,0.0
2020-01-01T00:00:00,GHCND:USC00043261,0.0
2020-01-01T00:00:00,GHCND:USC00043384,0.0
2020-01-01T00:00:00,GHCND:USC00043463,0.5
2020-01-01T00:00:00,GHCND:USC00043491,0.0
2020-01-01T00:00:00,GHCND:USC00043573,0.0
2020-01-01T00:00:00,GHCND:USC00043578,0.0
2020-01-01T00:00:00,GHCND:USC00043669,0.0
2020-01-01T00:00:00,GHCND:USC00043714,0.0
2020-01-01T00:00:00,GHCND:USC00043747,0.0
2020-01-01T00:00:00,GHCND:USC00043800,0.0
2020-01-01T00:00:00,GHCND:USC00043855,0.0
2020-01-01T00:00:00,GHCND:USC00043875,0.0
2020-01-01T00:00:00,GHCND:USC00043882,0.0
2020-01-01T00:00:00,GHCND:USC00043896,0.0
2020-01-01T00:00:00,GHCND:USC00043914,0.0
2020-01-01T00:00:00,GHCND:USC00043937,0.0
2020-01-01T00:00:00,GHCND:USC00043939,0.0
2020-01-01T00:00:00,GHCND:USC00044025,0.0
2020-01-01T00:00:00,GHCND:USC00044211,0.0
2020-01-01T00:00:00,GHCND:USC00044259,0.0
2020-01-01T00:00:00,GHCND:USC00044297,0.0
2020-01-01T00:00:00,GHCND:USC00044303,0.0
2020-01-01T00:00:00,GHCND:USC00044394,0.0
2020-01-01T00:00:00,GHCND:USC00044405,0.0
2020-01-01T00:00:00,GHCND:USC00044412,0.0
2020-01-01T00:00:00,GHCND:USC00044422,0.0
2020-01-01T00:00:00,GHCND:USC00044484,0.0
2020-01-01T00:00:00,GHCND:USC00044500,0.0
2020-01-01T00:00:00,GHCND:USC00044534,0.0
2020-01-01T00:00:00,GHCND:USC00044555,0.0
2020-01-01T00:00:00,GHCND:USC00044710,0.0
2020-01-01T00:00:00,GHCND:USC00044712,0.0
2020-01-01T00:00:00,GHCND:USC00044881,0.0
2020-01-01T00:00:00,GHCND:USC00044890,0.0
2020-01-01T00:00:00,GHCND:USC00044957,0.0
2020-01-01T00:00:00,GHCND:USC00044997,0.0
2020-01-01T00:00:00,GHCND:USC00045026,0.0
2020-01-01T00:00:00,GHCND:USC00045064,0.0
2020-01-01T00:00:00,GHCND:USC00045091,0.0
2020-01-01T00:00:00,GHCND:USC00045100,0.0
2020-01-01T00:00:00,GHCND:USC00045118,0.0
2020-01-01T00:00:00,GHCND:USC00045119,0.0
2020-01-01T00:00:00,GHCND:USC00045151,0.0
2020-01-01T00:00:00,GHCND:USC00045233,0.0
2020-01-01T00:00:00,GHCND:USC00045280,0.0
2020-01-01T00:00:00,GHCND:USC00045311,0.0
2020-01-01T00:00:00,GHCND:USC00045360,0.0
2020-01-01T00:00:00,GHCND:USC00045502,0.0
2020-01-01T00:00:00,GHCND:USC00045532,0.0
2020-01-01T00:00:00,GHCND:USC00045598,0.0
2020-01-01T00:00:00,GHCND:USC00045679,0.0
2020-01-01T00:00:00,GHCND:USC00045860,0.0
2020-01-01T00:00:00,GHCND:USC00045866,0.0
2020-01-01T00:00:00,GHCND:USC00045915,5.8
2020-01-01T00:00:00,GHCND:USC00045933,0.0
2020-01-01T00:00:00,GHCND:USC00045968,0.0
2020-01-01T00:00:00,GHCND:USC00045983,1.3
2020-01-01T00:00:00,GHCND:USC00046027,0.0
2020-01-01T00:00:00,GHCND:USC00046074,0.0
2020-01-01T00:00:00,GHCND:USC00046136,0.0
2020-01-01T00:00:00,GHCND:USC00046144,0.0
2020-01-01T00:00:00,GHCND:USC00046154,0.0
2020-01-01T00:00:00,GHCND:USC00046168,0.0
2020-01-01T00:00:00,GHCND:USC00046174,0.0
2020-01-01T00:00:00,GHCND:USC00046175,0.0
2020-01-01T00:00:00,GHCND:USC00046194,0.0
2020-01-01T00:00:00,GHCND:USC00046328,5.8
2020-01-01T00:00:00,GHCND:USC00046336,0.0
2020-01-01T00:00:00,GHCND:USC00046370,0.5
2020-01-01T00:00:00,GHCND:USC00046377,0.0
2020-01-01T00:00:00,GHCND:USC00046386,0.0
2020-01-01T00:00:00,GHCND:USC00046399,0.0
2020-01-01T00:00:00,GHCND:USC00046506,0.0
2020-01-01T00:00:00,GHCND:USC00046521,0.0
2020-01-01T00:00:00,GHCND:USC00046572,0.0
2020-01-01T00:00:00,GHCND:USC00046597,0.0
2020-01-01T00:00:00,GHCND:USC00046602,0.0
2020-01-01T00:00:00,GHCND:USC00046624,0.0
2020-01-01T00:00:00,GHCND:USC00046635,0.0
2020-01-01T00:00:00,GHCND:USC00046657,0.0
2020-01-01T00:00:00,GHCND:USC00046663,0.0
2020-01-01T00:00:00,GHCND:USC00046675,0.0
2020-01-01T00:00:00,GHCND:USC00046685,0.0
2020-01-01T00:00:00,GHCND:USC00046699,0.0
2020-01-01T00:00:00,GHCND:USC00046719,0.0
2020-01-01T00:00:00,GHCND:USC00046730,0.0
2020-01-01T00:00:00,GHCND:USC00046773,0.0
2020-01-01T00:00:00,GHCND:USC00046826,0.0
2020-01-01T00:00:00,GHCND:USC00046926,0.3
2020-01-01T00:00:00,GHCND:USC00046940,0.0
2020-01-01T00:00:00,GHCND:USC00046946,0.8
2020-01-01T00:00:00,GHCND:USC00047085,0.0
2020-01-01T00:00:00,GHCND:USC00047109,0.0
2020-01-01T00:00:00,GHCND:USC00047111,0.0
2020-01-01T00:00:00,GHCND:USC00047195,0.0
2020-01-01T00:00:00,GHCND:USC00047248,0.0
2020-01-01T00:00:00,GHCND:USC00047253,0.0
2020-01-01T00:00:00,GHCND:USC00047270,0.0
2020-01-01T00:00:00,GHCND:USC00047298,0.0
2020-01-01T00:00:00,GHCND:USC00047306,0.0
2020-01-01T00:00:00,GHCND:USC00047326,0.0
2020-01-01T00:00:00,GHCND:USC00047339,0.0
2020-01-01T00:00:00,GHCND:USC00047414,0.0
2020-01-01T00:00:00,GHCND:USC00047470,0.0
2020-01-01T00:00:00,GHCND:USC00047643,0.0
2020-01-01T00:00:00,GHCND:USC00047672,0.0
2020-01-01T00:00:00,GHCND:USC00047681,0.0
2020-01-01T00:00:00,GHCND:USC00047741,0.0
2020-01-01T00:00:00,GHCND:USC00047767,0.0
2020-01-01T00:00:00,GHCND:USC00047776,0.0
2020-01-01T00:00:00,GHCND:USC00047779,0.0
2020-01-01T00:00:00,GHCND:USC00047785,0.0
2020-01-01T00:00:00,GHCND:USC00047813,0.0
2020-01-01T00:00:00,GHCND:USC00047851,0.0
2020-01-01T00:00:00,GHCND:USC00047888,0.0
2020-01-01T00:00:00,GHCND:USC00047902,0.0
2020-01-01T00:00:00,GHCND:USC00047916,0.0
2020-01-01T00:00:00,GHCND:USC00047933,0.0
2020-01-01T00:00:00,GHCND:USC00047965,0.0
2020-01-01T00:00:00,GHCND:USC00048014,0.0
2020-01-01T00:00:00,GHCND:USC00048045,11.4
2020-01-01T00:00:00,GHCND:USC00048122,0.0
2020-01-01T00:00:00,GHCND:USC00048135,0.0
2020-01-01T00:00:00,GHCND:USC00048218,0.0
2020-01-01T00:00:00,GHCND:USC00048273,0.0
2020-01-01T00:00:00,GHCND:USC00048353,0.0
2020-01-01T00:00:00,GHCND:USC00048380,0.0
2020-01-01T00:00:00,GHCND:USC00048407,0.0
2020-01-01T00:00:00,GHCND:USC00048587,0.0
2020-01-01T00:00:00,GHCND:USC00048606,0.0
2020-01-01T00:00:00,GHCND:USC00048702,0.0
2020-01-01T00:00:00,GHCND:USC00048713,0.0
2020-01-01T00:00:00,GHCND:USC00048758,0.0
2020-01-01T00:00:00,GHCND:USC00048760,0.0
2020-01-01T00:00:00,GHCND:USC00048829,0.0
2020-01-01T00:00:00,GHCND:USC00048917,0.0
2020-01-01T00:00:00,GHCND:USC00048999,0.0
2020-01-01T00:00:00,GHCND:USC00049001,0.0
2020-01-01T00:00:00,GHCND:USC00049026,0.5
2020-01-01T00:00:00,GHCND:USC00049035,0.0
2020-01-01T00:00:00,GHCND:USC00049040,0.0
2020-01-01T00:00:00,GHCND:USC00049053,2.3
2020-01-01T00:00:00,GHCND:USC00049063,0.0
2020-01-01T00:00:00,GHCND:USC00049073,0.0
2020-01-01T00:00:00,GHCND:USC00049099,0.5
2020-01-01T00:00:00,GHCND:USC00049111,0.0
2020-01-01T00:00:00,GHCND:USC00049152,0.0
2020-01-01T00:00:00,GHCND:USC00049185,0.0
2020-01-01T00:00:00,GHCND:USC00049219,0.0
2020-01-01T00:00:00,GHCND:USC00049226,0.0
2020-01-01T00:00:00,GHCND:USC00049298,0.0
2020-01-01T00:00:00,GHCND:USC00049325,0.0
2020-01-01T00:00:00,GHCND:USC00049378,0.0
2020-01-01T00:00:00,GHCND:USC00049390,0.0
2020-01-01T00:00:00,GHCND:USC00049473,0.0
2020-01-01T00:00:00,GHCND:USC00049490,2.3
2020-01-01T00:00:00,GHCND:USC00049582,0.0
2020-01-01T00:00:00,GHCND:USC00049621,0.5
2020-01-01T00:00:00,GHCND:USC00049699,0.0
2020-01-01T00:00:00,GHCND:USC00049742,0.0
2020-01-01T00:00:00,GHCND:USC00049781,0.0
2020-01-01T00:00:00,GHCND:USC00049785,0.0
2020-01-01T00:00:00,GHCND:USC00049855,0.0
2020-01-01T00:00:00,GHCND:USC00049884,0.0
2020-01-01T00:00:00,GHCND:USC00049888,0.0
2020-01-01T00:00:00,GHCND:USC00268186,0.0
2020-01-01T00:00:00,GHCND:USS0019L03S,0.0
2020-01-01T00:00:00,GHCND:USS0019L05S,0.0
2020-01-01T00:00:00,GHCND:USS0019L06S,0.0
2020-01-01T00:00:00,GHCND:USS0019L07S,0.0
2020-01-01T00:00:00,GHCND:USS0019L08S,0.0
2020-01-01T00:00:00,GHCND:USS0019L13S,0.0
2020-01-01T00:00:00,GHCND:USS0019L17S,0.0
2020-01-01T00:00:00,GHCND:USS0019L19S,0.0
2020-01-01T00:00:00,GHCND:USS0019L24S,0.0
2020-01-01T00:00:00,GHCND:USS0019L38S,0.0
2020-01-01T00:00:00,GHCND:USS0019L39S,0.0
2020-01-01T00:00:00,GHCND:USS0019L40S,0.0
2020-01-01T00:00:00,GHCND:USS0019L41S,0.0
2020-01-01T00:00:00,GHCND:USS0019L42S,0.0
2020-01-01T00:00:00,GHCND:USS0019L43S,0.0
2020-01-01T00:00:00,GHCND:USS0019L44S,0.0
2020-01-01T00:00:00,GHCND:USS0019L45S,0.0
2020-01-01T00:00:00,GHCND:USS0020H01S,0.0
2020-01-01T00:00:00,GHCND:USS0020H02S,2.5
2020-01-01T00:00:00,GHCND:USS0020H06S,0.0
2020-01-01T00:00:00,GHCND:USS0020H12S,10.2
2020-01-01T00:00:00,GHCND:USS0020H13S,0.0
2020-01-01T00:00:00,GHCND:USS0020K03S,0.0
2020-01-01T00:00:00,GHCND:USS0020K04S,2.5
2020-01-01T00:00:00,GHCND:USS0020K05S,0.0
2020-01-01T00:00:00,GHCND:USS0020K13S,2.5
2020-01-01T00:00:00,GHCND:USS0020K25S,2.5
2020-01-01T00:00:00,GHCND:USS0020K27S,0.0
2020-01-01T00:00:00,GHCND:USS0020K30S,2.5
2020-01-01T00:00:00,GHCND:USS0020K31S,2.5
2020-01-01T00:00:00,GHCND:USS0020L02S,0.0
2020-01-01T00:00:00,GHCND:USS0020L06S,0.0
2020-01-01T00:00:00,GHCND:USS0020L10S,0.0
2020-01-01T00:00:00,GHCND:USW00003102,0.0
2020-01-01T00:00:00,GHCND:USW00003104,0.0
2020-01-01T00:00:00,GHCND:USW00003122,0.0
2020-01-01T00:00:00,GHCND:USW00003131,0.0
2020-01-01T00:00:00,GHCND:USW00003144,0.0
2020-01-01T00:00:00,GHCND:USW00003159,0.0
2020-01-01T00:00:00,GHCND:USW00003164,0.0
2020-01-01T00:00:00,GHCND:USW00003166,0.0
2020-01-01T00:00:00,GHCND:USW00003167,0.0
2020-01-01T00:00:00,GHCND:USW00003171,0.0
2020-01-01T00:00:00,GHCND:USW00003177,0.0
2020-01-01T00:00:00,GHCND:USW00003178,0.0
2020-01-01T00:00:00,GHCND:USW00003179,0.0
2020-01-01T00:00:00,GHCND:USW00004222,0.0
2020-01-01T00:00:00,GHCND:USW00023110,0.0
2020-01-01T00:00:00,GHCND:USW00023119,0.0
2020-01-01T00:00:00,GHCND:USW00023129,0.0
2020-01-01T00:00:00,GHCND:USW00023130,0.0
2020-01-01T00:00:00,GHCND:USW00023136,0.0
2020-01-01T00:00:00,GHCND:USW00023152,0.0
2020-01-01T00:00:00,GHCND:USW00023155,0.0
2020-01-01T00:00:00,GHCND:USW00023157,0.0
2020-01-01T00:00:00,GHCND:USW00023158,0.0
2020-01-01T00:00:00,GHCND:USW00023161,0.0
2020-01-01T00:00:00,GHCND:USW00023174,0.0
2020-01-01T00:00:00,GHCND:USW00023179,0.0
2020-01-01T00:00:00,GHCND:USW00023182,0.0
2020-01-01T00:00:00,GHCND:USW00023187,0.0
2020-01-01T00:00:00,GHCND:USW00023188,0.0
2020-01-01T00:00:00,GHCND:USW00023190,0.0
2020-01-01T00:00:00,GHCND:USW00023191,0.0
2020-01-01T00:00:00,GHCND:USW00023199,0.0
2020-01-01T00:00:00,GHCND:USW00023213,0.0
2020-01-01T00:00:00,GHCND:USW00023225,0.8
2020-01-01T00:00:00,GHCND:USW00023230,0.0
2020-01-01T00:00:00,GHCND:USW00023232,0.0
2020-01-01T00:00:00,GHCND:USW00023233,0.0
2020-01-01T00:00:00,GHCND:USW00023234,0.0
2020-01-01T00:00:00,GHCND:USW00023237,0.0
2020-01-01T00:00:00,GHCND:USW00023243,0.0
2020-01-01T00:00:00,GHCND:USW00023254,0.0
2020-01-01T00:00:00,GHCND:USW00023257,0.0
2020-01-01T00:00:00,GHCND:USW00023258,0.0
2020-01-01T00:00:00,GHCND:USW00023259,0.0
2020-01-01T00:00:00,GHCND:USW00023271,0.0
2020-01-01T00:00:00,GHCND:USW00023272,0.0
2020-01-01T00:00:00,GHCND:USW00023273,0.0
2020-01-01T00:00:00,GHCND:USW00023275,0.0
2020-01-01T00:00:00,GHCND:USW00023277,0.0
2020-01-01T00:00:00,GHCND:USW00023285,0.0
2020-01-01T00:00:00,GHCND:USW00023293,0.0
2020-01-01T00:00:00,GHCND:USW00024213,8.6
2020-01-01T00:00:00,GHCND:USW00024215,1.5
2020-01-01T00:00:00,GHCND:USW00024216,0.0
2020-01-01T00:00:00,GHCND:USW00024257,0.0
2020-01-01T00:00:00,GHCND:USW00024259,1.3
2020-01-01T00:00:00,GHCND:USW00024283,15.7
2020-01-01T00:00:00,GHCND:USW00024286,10.9
2020-01-01T00:00:00,GHCND:USW00053119,0.0
2020-01-01T00:00:00,GHCND:USW00053120,0.0
2020-01-01T00:00:00,GHCND:USW00053121,0.0
2020-01-01T00:00:00,GHCND:USW00053139,0.0
2020-01-01T00:00:00,GHCND:USW00053150,0.0
2020-01-01T00:00:00,GHCND:USW00053151,0.0
2020-01-01T00:00:00,GHCND:USW00053152,0.0
2020-01-01T00:00:00,GHCND:USW00093104,0.0
2020-01-01T00:00:00,GHCND:USW00093110,0.0
2020-01-01T00:00:00,GHCND:USW00093112,0.0
2020-01-01T00:00:00,GHCND:USW00093115,0.0
2020-01-01T00:00:00,GHCND:USW00093134,0.0
2020-01-01T00:00:00,GHCND:USW00093138,0.0
2020-01-01T00:00:00,GHCND:USW00093184,0.0
2020-01-01T00:00:00,GHCND:USW00093193,0.0
2020-01-01T00:00:00,GHCND:USW00093197,0.0
2020-01-01T00:00:00,GHCND:USW00093205,0.0
2020-01-01T00:00:00,GHCND:USW00093206,0.0
2020-01-01T00:00:00,GHCND:USW00093209,0.0
2020-01-01T00:00:00,GHCND:USW00093210,0.0
2020-01-01T00:00:00,GHCND:USW00093225,0.0
2020-01-01T00:00:00,GHCND:USW00093227,0.0
2020-01-01T00:00:00,GHCND:USW00093228,0.0
2020-01-01T00:00:00,GHCND:USW00093230,0.0
2020-01-01T00:00:00,GHCND:USW00093241,0.0
2020-01-01T00:00:00,GHCND:USW00093242,0.0
2020-01-01T00:00:00,GHCND:USW00093243,0.0
2020-01-01T00:00:00,GHCND:USW00093245,0.0
2020-01-01T00:00:00,GHCND:USW00094299,0.3
2020-01-02T00:00:00,GHCND:US1CAAL0001,0.0
2020-01-02T00:00:00,GHCND:US1CAAL0003,0.0
2020-01-02T00:00:00,GHCND:US1CAAL0004,0.8
2020-01-02T00:00:00,GHCND:US1CAAL0012,0.0
2020-01-02T00:00:00,GHCND:US1CAAL0018,0.0
2020-01-02T00:00:00,GHCND:US1CAAL0025,0.0
2020-01-02T00:00:00,GHCND:US1CAAL0030,0.0
2020-01-02T00:00:00,GHCND:US1CAAL0034,0.0
2020-01-02T00:00:00,GHCND:US1CAAL0039,0.0
2020-01-02T00:00:00,GHCND:US1CAAL0045,0.0
2020-01-02T00:00:00,GHCND:US1CAAM0009,0.0
2020-01-02T00:00:00,GHCND:US1CAAM0011,0.0
2020-01-02T00:00:00,GHCND:US1CAAM0013,0.0
2020-01-02T00:00:00,GHCND:US1CAAM0014,0.0
2020-01-02T00:00:00,GHCND:US1CABT0005,0.0
2020-01-02T00:00:00,GHCND:US1CABT0008,0.0
2020-01-02T00:00:00,GHCND:US1CABT0026,0.0
2020-01-02T00:00:00,GHCND:US1CABT0032,0.0
2020-01-02T00:00:00,GHCND:US1CABT0033,0.0
2020-01-02T00:00:00,GHCND:US1CACC0001,0.0
2020-01-02T00:00:00,GHCND:US1CACC0004,0.0
2020-01-02T00:00:00,GHCND:US1CACC0016,0.0
2020-01-02T00:00:00,GHCND:US1CACC0018,0.0
2020-01-02T00:00:00,GHCND:US1CACC0025,0.0
2020-01-02T00:00:00,GHCND:US1CACC0028,0.0
2020-01-02T00:00:00,GHCND:US1CACC0031,0.3
2020-01-02T00:00:00,GHCND:US1CACC0040,0.0
2020-01-02T00:00:00,GHCND:US1CACC0043,0.3
2020-01-02T00:00:00,GHCND:US1CADN0001,2.8
2020-01-02T00:00:00,GHCND:US1CADN0006,10.9
2020-01-02T00:00:00,GHCND:US1CADN0007,8.1
2020-01-02T00:00:00,GHCND:US1CADN0008,7.1
2020-01-02T00:00:00,GHCND:US1CADN0011,6.4
2020-01-02T00:00:00,GHCND:US1CAED0003,0.0
2020-01-02T00:00:00,GHCND:US1CAED0010,0.0
2020-01-02T00:00:00,GHCND:US1CAED0011,0.0
2020-01-02T00:00:00,GHCND:US1CAED0017,0.0
2020-01-02T00:00:00,GHCND:US1CAED0020,0.0
2020-01-02T00:00:00,GHCND:US1CAED0023,0.0
2020-01-02T00:00:00,GHCND:US1CAED0027,0.0
2020-01-02T00:00:00,GHCND:US1CAED0029,0.0
2020-01-02T00:00:00,GHCND:US1CAFR0008,0.0
2020-01-02T00:00:00,GHCND:US1CAFR0014,0.0
2020-01-02T00:00:00,GHCND:US1CAFR0026,0.0
2020-01-02T00:00:00,GHCND:US1CAFR0031,0.0
2020-01-02T00:00:00,GHCND:US1CAHM0001,9.1
2020-01-02T00:00:00,GHCND:US1CAHM0004,11.9
2020-01-02T00:00:00,GHCND:US1CAHM0005,11.4
2020-01-02T00:00:00,GHCND:US1CAHM0006,3.0
2020-01-02T00:00:00,GHCND:US1CAHM0007,3.8
2020-01-02T00:00:00,GHCND:US1CAHM0009,5.6
2020-01-02T00:00:00,GHCND:US1CAHM0014,0.0
2020-01-02T00:00:00,GHCND:US1CAHM0020,10.4
2020-01-02T00:00:00,GHCND:US1CAHM0022,1.3
2020-01-02T00:00:00,GHCND:US1CAHM0026,5.1
2020-01-02T00:00:00,GHCND:US1CAHM0029,0.0
2020-01-02T00:00:00,GHCND:US1CAHM0030,0.8
2020-01-02T00:00:00,GHCND:US1CAHM0031,0.8
2020-01-02T00:00:00,GHCND:US1CAHM0034,7.6
2020-01-02T00:00:00,GHCND:US1CAHM0035,2.8
2020-01-02T00:00:00,GHCND:US1CAHM0037,5.3
2020-01-02T00:00:00,GHCND:US1CAHM0038,19.3
2020-01-02T00:00:00,GHCND:US1CAHM0039,9.7
2020-01-02T00:00:00,GHCND:US1CAHM0041,8.6
2020-01-02T00:00:00,GHCND:US1CAHM0044,0.0
2020-01-02T00:00:00,GHCND:US1CAHM0046,11.2
2020-01-02T00:00:00,GHCND:US1CAHM0048,2.5
2020-01-02T00:00:00,GHCND:US1CAHM0051,5.3
2020-01-02T00:00:00,GHCND:US1CAHM0052,15.7
2020-01-02T00:00:00,GHCND:US1CAHM0060,10.2
2020-01-02T00:00:00,GHCND:US1CAHM0063,8.9
2020-01-02T00:00:00,GHCND:US1CAHM0065,1.0
2020-01-02T00:00:00,GHCND:US1CAHM0066,1.0
2020-01-02T00:00:00,GHCND:US1CAHM0070,3.0
2020-01-02T00:00:00,GHCND:US1CAHM0073,5.8
2020-01-02T00:00:00,GHCND:US1CAHM0075,1.5
2020-01-02T00:00:00,GHCND:US1CAHM0077,6.9
2020-01-02T00:00:00,GHCND:US1CAHM0078,1.0
2020-01-02T00:00:00,GHCND:US1CAHM0079,4.1
2020-01-02T00:00:00,GHCND:US1CAHM0081,0.0
2020-01-02T00:00:00,GHCND:US1CAHM0084,4.8
2020-01-02T00:00:00,GHCND:US1CAHM0086,2.8
2020-01-02T00:00:00,GHCND:US1CAHM0087,13.2
2020-01-02T00:00:00,GHCND:US1CAHM0089,0.3
2020-01-02T00:00:00,GHCND:US1CAHM0091,2.0
2020-01-02T00:00:00,GHCND:US1CAIN0004,0.0
2020-01-02T00:00:00,GHCND:US1CAIN0008,0.0
2020-01-02T00:00:00,GHCND:US1CAIN0013,0.0
2020-01-02T00:00:00,GHCND:US1CAKG0003,0.0
2020-01-02T00:00:00,GHCND:US1CAKG0004,0.0
2020-01-02T00:00:00,GHCND:US1CAKG0005,0.0
2020-01-02T00:00:00,GHCND:US1CAKN0001,0.0
2020-01-02T00:00:00,GHCND:US1CAKN0013,0.0
2020-01-02T00:00:00,GHCND:US1CAKN0017,0.0
2020-01-02T00:00:00,GHCND:US1CAKN0022,0.0
2020-01-02T00:00:00,GHCND:US1CAKN0026,0.0
2020-01-02T00:00:00,GHCND:US1CAKN0031,0.0
2020-01-02T00:00:00,GHCND:US1CALA0001,0.0
2020-01-02T00:00:00,GHCND:US1CALA0003,0.0
2020-01-02T00:00:00,GHCND:US1CALA0009,0.0
2020-01-02T00:00:00,GHCND:US1CALA0010,0.0
2020-01-02T00:00:00,GHCND:US1CALA0014,0.0
2020-01-02T00:00:00,GHCND:US1CALA0021,0.0
2020-01-02T00:00:00,GHCND:US1CALA0023,0.0
2020-01-02T00:00:00,GHCND:US1CALA0031,0.0
2020-01-02T00:00:00,GHCND:US1CALA0036,0.0
2020-01-02T00:00:00,GHCND:US1CALA0043,0.0
2020-01-02T00:00:00,GHCND:US1CALA0048,0.0
2020-01-02T00:00:00,GHCND:US1CALA0054,0.0
2020-01-02T00:00:00,GHCND:US1CALA0064,0.0
2020-01-02T00:00:00,GHCND:US1CALA0068,0.0
2020-01-02T00:00:00,GHCND:US1CALA0077,0.0
2020-01-02T00:00:00,GHCND:US1CALA0081,0.0
2020-01-02T00:00:00,GHCND:US1CALA0089,0.0
2020-01-02T00:00:00,GHCND:US1CALA0090,0.0
2020-01-02T00:00:00,GHCND:US1CALA0091,0.0
2020-01-02T00:00:00,GHCND:US1CALA0092,0.0
2020-01-02T00:00:00,GHCND:US1CALA0096,0.0
2020-01-02T00:00:00,GHCND:US1CALA0097,0.0
2020-01-02T00:00:00,GHCND:US1CALK0009,0.3
2020-01-02T00:00:00,GHCND:US1CALS0001,0.5
2020-01-02T00:00:00,GHCND:US1CALS0002,0.0
2020-01-02T00:00:00,GHCND:US1CAMA0002,0.0
2020-01-02T00:00:00,GHCND:US1CAMA0003,0.0
2020-01-02T00:00:00,GHCND:US1CAMA0004,0.0
2020-01-02T00:00:00,GHCND:US1CAMA0007,0.0
2020-01-02T00:00:00,GHCND:US1CAMA0008,0.0
2020-01-02T00:00:00,GHCND:US1CAMA0009,0.0
2020-01-02T00:00:00,GHCND:US1CAMA0012,0.0
2020-01-02T00:00:00,GHCND:US1CAMA0016,0.0
2020-01-02T00:00:00,GHCND:US1CAMD0001,0.5
2020-01-02T00:00:00,GHCND:US1CAMD0003,0.8
2020-01-02T00:00:00,GHCND:US1CAMD0005,1.0
2020-01-02T00:00:00,GHCND:US1CAMD0007,0.0
2020-01-02T00:00:00,GHCND:US1CAMD0014,0.0
2020-01-02T00:00:00,GHCND:US1CAMD0017,0.0
2020-01-02T00:00:00,GHCND:US1CAMD0021,1.3
2020-01-02T00:00:00,GHCND:US1CAMD0022,0.0
2020-01-02T00:00:00,GHCND:US1CAMD0026,1.8
